"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist"
"1",1,1,1,8.30174059827877,9.09428372284044,9.09428372284044,9.09428372284044,5.35416107570629,21.497516782968,99.0942837228404,90,0,0,0.0783925290000056,0.357973604000001,42.7054764779999,9238.39308150919,111.174937967374,111.174937967374
"2",1,2,1,8.30174059827877,8.09900921381797,9.51907481501581,8.09900921381797,7.35054127497986,7.72814003270652,8.09900921381797,0,0,0,0.0921343609999994,0.475840915999996,1.390454675,3986.15046753908,111.57273242789,111.57273242789
"3",1,3,1,8.30174059827877,1.98729446088248,4.01560133884357,1.98729446088248,1.30462350237943,-96.2753644724542,151.987294460882,150,0,0,0.102234963999997,0.44884173099998,1.11866163299998,1717.35966511951,89.0300472194311,89.0300472194311
"4",1,4,1,8.30174059827877,-11.5096025372209,-4.51197453202832,-11.5096025372209,-6.82870215046376,48.594600180596,-131.509602537221,240,0,0,0.0735692350000008,0.426935428000007,1.69221665000002,10700.1530847342,127.941205725482,127.941205725482
"5",1,5,1,8.30174059827877,0.304827415365367,-1.24656820561142,0.304827415365367,0.719654359051617,10.2657629385496,-29.6951725846346,330,0,0,0.0750582319999964,0.46897718799999,1.32995289999998,4050.57129364166,97.1059057762788,97.1059057762788
"6",1,6,2,8.30174059827877,-5.09316034352184,-0.469677424174336,-5.09316034352184,-3.40276977106174,15.401362630167,-95.0931603435219,270,0,0,0.0727561890000032,0.435258341999969,1.64657147099997,7508.96195034884,110.882662847289,110.882662847289
"7",1,7,2,8.30174059827877,-0.382111351938306,-0.589976215052246,142.826183864914,0.152849009525767,170.596996269014,179.617888648062,180,0,0,0.114827561000013,0.442737607999945,1.23250557299995,1000.10197117831,88.5360004207255,88.5360004207255
"8",1,8,2,8.30174059827877,-0.933048519864812,2.9880906910134,-0.933048519864812,0.580251182464465,171.954101251495,29.0669514801352,30,0,0,0.0926091219999989,0.438840580000004,1.25741079400001,3929.98651831917,104.110673278469,104.110673278469
"9",1,9,2,8.30174059827877,-10.3441086721948,-5.0697262146123,-10.3441086721948,-11.9958259713931,38.8281713677753,49.6558913278052,60,0,0,0.0644156449999969,0.453560073999995,0.952937861999985,3760.76059463431,106.356964892084,106.356964892084
"10",1,10,2,8.30174059827877,-1.93189016054907,-3.04212999091521,-1.93189016054907,-1.30176040862557,-123.400258173126,-151.931890160549,210,0,0,0.071372714000006,0.452246689000006,1.26748904000004,5363.5829056149,118.053963999216,118.053963999216
"11",1,11,3,8.30174059827877,8.04014515014882,7.04408987686098,8.04014515014882,NA,-33.538722075352,128.040145150149,120,0,0,0.0739635099999987,0.462619903000018,1.34692561899995,3218.79370055654,NA,79.7155654070045
